Promo Year,Promo Year Week,Week End Date,Article/UPC Description,UPC,Site Number,Sales,Units,Promo Sales,Promo Units
2025,202501,2025-01-01,Cocacola Classic 237Ml 6Pk 1422 Ml,00006700011268,7295,$75.92,12,$0.00,0
2025,202501,2025-01-01,Cocacola Classic 237Ml 6Pk 1422 Ml,00006700011268,8180,$151.84,24,$0.00,0
2025,202501,2025-01-01,Cocacola Classic 237Ml 6Pk 1422 Ml,00006700011268,8495,$37.96,6,$0.00,0
2025,202501,2025-01-01,Cocacola Classic 237Ml 6Pk 1422 Ml,00006700011268,8704,$18.00,3,$0.00,0
2025,202501,2025-01-01,Schweppe Ginger Ale 355 Ml,00001660001121,7195,$21.98,3,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,46,$21.98,3,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,48,$43.96,6,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,55,$21.98,3,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,67,$65.94,9,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,78,$21.98,3,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,86,$65.94,9,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,199,$131.88,18,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,300,$65.94,9,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,512,$71.92,12,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,526,$43.96,6,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,543,$23.98,3,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,551,$89.90,15,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,560,$95.92,12,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,878,$71.94,9,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,1007,$71.94,9,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,1009,$161.82,27,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,1012,$17.98,3,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,1014,$71.94,9,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,1017,$17.98,3,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,1018,$53.94,9,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,1030,$71.92,12,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,1033,$143.84,24,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,1058,$125.86,21,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,1071,$125.86,21,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,1077,$17.98,3,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,1080,$17.98,3,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,1091,$143.84,24,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,1436,$65.94,9,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,1495,$87.92,12,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,2265,$21.98,3,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,2268,$109.90,15,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,2806,$17.98,3,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,2809,$107.88,18,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,2811,$71.92,12,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,2812,$89.90,15,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,2813,$35.96,6,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,2818,$17.98,3,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,2822,$35.96,6,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,2826,$17.98,3,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,2831,$17.98,3,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,2842,$35.96,6,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,5547,$43.96,6,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,5548,$65.94,9,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,7136,$65.94,9,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,7293,$21.98,3,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,7522,$71.94,9,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,7529,$43.96,6,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,7907,$19.98,3,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,7920,$43.96,6,$0.00,0
2025,202501,2025-01-01,Big8 Tonic Water 2000 Ml,00006448001142,8807,$21.98,3,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,39,$43.96,6,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,48,$131.88,18,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,55,$21.98,3,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,67,$65.94,9,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,86,$43.96,6,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,199,$21.98,3,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,300,$65.94,9,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,421,$23.98,3,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,507,$143.88,18,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,512,$107.88,18,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,514,$23.98,3,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,520,$47.96,6,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,522,$23.98,3,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,524,$23.98,3,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,525,$23.98,3,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,526,$131.88,18,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,529,$95.92,12,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,530,$47.96,6,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,532,$167.86,21,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,533,$23.98,3,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,536,$47.96,6,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,538,$71.94,9,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,540,$119.90,15,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,550,$23.98,3,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,551,$71.92,12,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,552,$47.96,6,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,554,$23.98,3,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,560,$71.94,9,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,565,$95.92,12,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,570,$47.96,6,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,572,$23.98,3,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,573,$119.90,15,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,577,$53.94,9,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,579,$23.98,3,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,580,$119.90,15,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,806,$47.96,6,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,810,$95.92,12,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,827,$23.98,3,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,866,$47.96,6,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,878,$143.88,18,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,1001,$23.98,3,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,1004,$143.88,18,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,1009,$89.90,15,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,1011,$47.96,6,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,1012,$35.96,6,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,1014,$23.98,3,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,1016,$71.94,9,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,1017,$35.96,6,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,1018,$71.92,12,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,1021,$143.88,18,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,1022,$95.92,12,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,1027,$23.98,3,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,1028,$47.96,6,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,1029,$71.94,9,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,1030,$71.92,12,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,1032,$47.96,6,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,1040,$95.92,12,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,1050,$71.94,9,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,1051,$47.96,6,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,1058,$107.88,18,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,1066,$95.92,12,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,1071,$53.94,9,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,1083,$119.90,15,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,1091,$35.96,6,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,1099,$95.92,12,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,1114,$191.84,24,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,1127,$167.86,21,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,1155,$287.76,36,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,1212,$95.92,12,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,1434,$21.98,3,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,1436,$21.98,3,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,1627,$143.88,18,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,2265,$21.98,3,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,2268,$65.94,9,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,2639,$167.86,21,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,2671,$119.90,15,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,2683,$47.96,6,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,2800,$35.96,6,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,2803,$35.96,6,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,2806,$17.98,3,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,2809,$17.98,3,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,2811,$17.98,3,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,2812,$125.86,21,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,2813,$53.94,9,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,2818,$17.98,3,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,2822,$125.86,21,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,2823,$17.98,3,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,2831,$17.98,3,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,2842,$107.88,18,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,4020,$71.94,9,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,5547,$43.96,6,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,5548,$131.88,18,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,7115,$119.88,18,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,7156,$23.98,3,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,7164,$95.92,12,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,7346,$65.94,9,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,7506,$23.98,3,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,7513,$21.98,3,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,7522,$95.92,12,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,7529,$43.96,6,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,7535,$47.96,6,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,7541,$23.98,3,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,7916,$23.98,3,$0.00,0
2025,202501,2025-01-01,Annex Root Beer 355 Ml,00062850433304,8180,$21.98,3,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,551,$219.60,60,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,577,$131.76,36,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,685,$23.96,6,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1012,$87.84,24,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1018,$263.52,72,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1030,$87.84,24,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1033,$153.72,42,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1058,$153.72,42,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1091,$318.42,87,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1502,$263.52,72,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1503,$351.36,96,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1504,$329.40,90,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1505,$131.76,36,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1506,$505.08,138,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1508,$230.58,63,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1509,$263.52,72,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1510,$230.58,63,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1511,$318.42,87,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1512,$263.52,72,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1514,$252.54,69,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1515,$373.32,102,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1516,$285.48,78,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1517,$384.30,105,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1518,$612.88,168,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1519,$362.34,99,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1520,$636.84,174,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1521,$274.50,75,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1522,$450.18,123,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1523,$120.78,33,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1524,$208.62,57,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1525,$263.52,72,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1526,$131.76,36,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1527,$406.26,111,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1528,$230.58,63,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1530,$439.20,120,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1531,$419.24,114,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1532,$142.74,39,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1533,$285.48,78,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1535,$581.94,159,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1536,$131.76,36,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1537,$472.14,129,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1538,$263.52,72,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1539,$384.30,105,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1540,$219.60,60,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1541,$406.26,111,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1542,$21.96,6,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1543,"$1,185.84",324,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1544,$263.52,72,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1545,$691.74,189,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1546,$263.52,72,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1547,$241.56,66,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1548,$318.42,87,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1549,$208.62,57,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1550,$230.58,63,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1551,$318.42,87,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1552,$142.74,39,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1553,$296.46,81,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1554,$175.68,48,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1555,$120.78,33,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1556,"$1,570.14",429,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1557,$111.80,30,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1558,$263.52,72,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1559,$131.76,36,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1560,$245.56,66,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1561,$505.08,138,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1562,$274.50,75,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1563,$131.76,36,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1564,$241.56,66,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1565,$845.46,231,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1566,$581.94,159,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1567,$373.32,102,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1568,$252.54,69,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1569,$230.58,63,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1570,$208.62,57,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1571,$417.24,114,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1572,$450.18,123,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1573,$252.54,69,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1574,$120.78,33,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1575,$658.80,180,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1576,$658.80,180,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1577,$395.28,108,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1578,$408.26,111,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1579,"$1,141.92",312,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1581,$164.70,45,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1582,$241.56,66,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1583,$274.50,75,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1584,$428.22,117,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1585,$285.48,78,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1586,$274.50,75,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1590,$223.60,60,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1659,$38.94,9,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1688,$220.66,51,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1697,$155.76,36,$0.00,0
2025,202501,2025-01-01,Canaddry Gingerale Diet Blckb 355 Ml,00006210002135,1734,$207.68,48,$0.00,0
