Product & Geography Sales Metrics (CCL Supplier),,,,
Time:Week Ending 11-02-22,,,,
CCL Supplier:All CCL Suppliers,,,,
CCL Brand:All CCL Brands,,,,
Geography,Product,UPC ID,Dollar Sales,Unit Sales
0022,7Up Soft Drink Diet 1332 Ml,00006540001808,155.88,18
0015,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,153.86,21
0022,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,153.86,21
0008,Pepsi Multipack 4260 Ml,00006900001984,143.92,12
0015,Pepsi Multipack 4260 Ml,00006900001984,143.92,12
0020,Pepsi Multipack 4260 Ml,00006900001984,143.92,12
0015,Canaddry Gingerale Diet 4260 Ml,00006210001894,143.82,27
0001,Big8 Soft Drink Pineapple 355 Ml,00006448010529,139.9,15
0001,Grizzlypaw Ginger Beer 1420 Ml,00018244001198,139.9,15
0003,Grizzlypaw Ginger Beer 1420 Ml,00018244001198,139.9,15
0011,Grizzlypaw Ginger Beer 1420 Ml,00018244001198,139.9,15
0002,Comp Soft Drink Cola 1332 Ml,00005574255844,139.86,21
0006,Comp Soft Drink Cola 1332 Ml,00005574255844,139.86,21
0008,Sparkmth Ccmbr Mint Tonic Try 250 Ml,00081827801932,139.86,21
0013,Comp Soft Drink Cola 1332 Ml,00005574255844,139.86,21
0002,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,131.88,18
0017,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,131.88,18
0020,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,131.88,18
0003,7Up Soft Drink Diet 1332 Ml,00006540001808,129.9,15
0007,7Up Soft Drink Diet 1332 Ml,00006540001808,129.9,15
0010,Brio Soft Drink Chinotto Btl 355 Ml,00005995721320,127.84,24
0014,Canaddry Gingerale Diet 4260 Ml,00006210001894,127.84,24
0023,Canaddry Gingerale Diet 4260 Ml,00006210001894,127.84,24
0001,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,125.86,21
0008,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,119.88,18
0008,Comp Soft Drink Cola 1332 Ml,00005574255844,119.88,18
0011,Comp Soft Drink Cola 1332 Ml,00005574255844,119.88,18
0023,Comp Soft Drink Cola 1332 Ml,00005574255844,119.88,18
0001,Philips Soda Cola All Natural 355 Ml,00081827801902,111.92,12
0004,Teja Soda Masala 250 Ml,00006033511384,111.92,12
0004,Grizzlypaw Ginger Beer 1420 Ml,00018244001198,111.92,12
0007,Grizzlypaw Ginger Beer 1420 Ml,00018244001198,111.92,12
0013,Grizzlypaw Ginger Beer 1420 Ml,00018244001198,111.92,12
0014,Grizzlypaw Ginger Beer 1420 Ml,00018244001198,111.92,12
0020,Stewart Soda Black Cherry 355 Ml,00009879401039,111.92,12
0003,Brio Soft Drink Chinotto Btl 355 Ml,00005995721320,111.86,21
0014,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,109.9,15
0023,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,109.9,15
0024,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,109.9,15
0003,Pepsi Multipack 4260 Ml,00006900001984,107.94,9
0013,Pepsi Multipack 4260 Ml,00006900001984,107.94,9
0014,Pepsi Multipack 4260 Ml,00006900001984,107.94,9
0013,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,107.88,18
0003,Schweppe Ginger Ale 355 Ml,00001660001121,103.92,12
0007,Candry Ginger Ale Cbry 355Ml 355 Ml,00006210001248,103.92,12
0024,Big8 Tonic Water 2000 Ml,00006448001142,103.92,12
0003,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,99.9,15
0006,Sparkmth Ccmbr Mint Tonic Try 250 Ml,00081827801932,99.9,15
0007,Comp Soft Drink Cola 1332 Ml,00005574255844,99.9,15
0020,Comp Soft Drink Cola 1332 Ml,00005574255844,99.9,15
0021,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,99.9,15
0001,Cocacola Zero 4260 Ml,00006700011746,95.92,12
0001,Canaddry Gingerale Diet 4260 Ml,00006210001894,95.88,18
0020,Cocacola Diet 2000 Ml,00006700001897,95.88,18
0020,Canaddry Gingerale Diet 4260 Ml,00006210001894,95.88,18
0008,Fevertre Ginger Beer 200Ml 800 Ml,00089819501127,95.06,21
0021,Chill Street Picnic Wild Blueb 330 Ml,00084055701009,90.86,21
0004,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,89.9,15
0001,1642 Sparkling Beverage Yuzu 750 Ml,00062805581931,89.82,27
0005,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,87.92,12
0019,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,87.92,12
0017,Jarritos Grapefruit Soft Drink 370 Ml,00009047842007,87.84,24
0022,Jarritos Soft Drink Tamarind 370 Ml,00009047842002,87.84,24
0001,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,83.94,9
0001,Cocacola Zero Sugar Move 300 Ml,00006700001017,83.94,9
0001,Cocacola Cherry Coke 330 Ml,00544900001950,83.94,9
0002,Cocacola Zero Sugar Move 300 Ml,00006700001017,83.94,9
0002,Cocacola Cherry Coke 330 Ml,00544900001950,83.94,9
0002,Grizzlypaw Ginger Beer 1420 Ml,00018244001198,83.94,9
0003,Stewart Soda Black Cherry 355 Ml,00009879401039,83.94,9
0005,Stewart Soda Black Cherry 355 Ml,00009879401039,83.94,9
0006,Cocacola Cherry Coke 330 Ml,00544900001950,83.94,9
0008,Teja Soda Masala 250 Ml,00006033511384,83.94,9
0008,Grizzlypaw Ginger Beer 1420 Ml,00018244001198,83.94,9
0020,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,83.94,9
0022,Philips Soda Cola All Natural 355 Ml,00081827801902,83.94,9
0023,Cocacola Zero Sugar Move 300 Ml,00006700001017,83.94,9
0023,Stewart Soda Black Cherry 355 Ml,00009879401039,83.94,9
0002,Fevertre Ginger Beer 200Ml 800 Ml,00089819501127,81.48,18
0024,Pepsi Multipack 4260 Ml,00006900001984,79.96,6
0003,Marble Pop Original 200 Ml,00007441078811,79.92,12
0004,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,79.92,12
0004,Comp Soft Drink Cola 1332 Ml,00005574255844,79.92,12
0007,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,79.92,12
0011,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,79.92,12
0013,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,79.92,12
0014,Comp Soft Drink Cola 1332 Ml,00005574255844,79.92,12
0020,Popshopp Pineapple 355 Ml,00018000901007,79.92,12
0003,Canaddry Gingerale Diet 4260 Ml,00006210001894,79.9,15
0020,Brio Soft Drink Chinotto Btl 355 Ml,00005995721320,79.9,15
0021,Canaddry Gingerale Diet 4260 Ml,00006210001894,79.9,15
0001,Sprite 250 Ml,00006700001921,77.94,9
0003,Mountain Dew Diet 591 Ml,00006900006058,77.94,9
0006,7Up Soft Drink Diet 1332 Ml,00006540001808,77.94,9
0006,Candry Ginger Ale Cbry 355Ml 355 Ml,00006210001248,77.94,9
0007,Mountain Dew Diet 591 Ml,00006900006058,77.94,9
0008,Mountain Dew Diet 591 Ml,00006900006058,77.94,9
0013,Pepsi Diet Pl 24X355Ml 355 Ml,00006900002124,77.94,9
0013,Candry Ginger Ale Cbry 355Ml 355 Ml,00006210001248,77.94,9
0021,Candry Ginger Ale Cbry 355Ml 355 Ml,00006210001248,77.94,9
0010,Annex Ginger Beer 355 Ml,00062850433305,76.86,21
0014,Jarritos Grapefruit Soft Drink 370 Ml,00009047842007,76.86,21
0020,Annex Ginger Beer 355 Ml,00062850433305,76.86,21
0001,Pepsi Multipack 4260 Ml,00006900001984,71.96,6
0004,Pepsi Multipack 4260 Ml,00006900001984,71.96,6
0009,Pepsi Multipack 4260 Ml,00006900001984,71.96,6
0011,Pepsi Multipack 4260 Ml,00006900001984,71.96,6
0019,Pepsi Multipack 4260 Ml,00006900001984,71.96,6
0022,Pepsi Multipack 4260 Ml,00006900001984,71.96,6
0014,Cocacola Zero 4260 Ml,00006700011746,71.94,9
0021,Pepsi Zero Sugar 1332 Ml,00006900015936,71.94,9
0022,Cocacola Zero 4260 Ml,00006700011746,71.94,9
0001,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,71.92,12
0002,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,71.92,12
0011,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,71.92,12
0001,Canaddry Ginger Ale Diet 1332 Ml,00006210002038,65.94,9
0004,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,65.94,9
0010,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,65.94,9
0027,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,65.94,9
0002,1642Toni Bev Sparkling Light 750 Ml,00062805581936,65.88,18
0004,Annex Ginger Beer 355 Ml,00062850433305,65.88,18
0004,Brio Soft Drink Chinotto Btl 355 Ml,00005995721320,63.92,12
0006,Canaddry Gingerale Diet 4260 Ml,00006210001894,63.92,12
0008,Brio Soft Drink Chinotto Btl 355 Ml,00005995721320,63.92,12
0010,Canaddry Gingerale Diet 4260 Ml,00006210001894,63.92,12
0011,Canaddry Gingerale Diet 4260 Ml,00006210001894,63.92,12
0013,Cocacola Diet 2000 Ml,00006700001897,63.92,12
0014,Cocacola Diet 2000 Ml,00006700001897,63.92,12
0025,Canaddry Gingerale Diet 4260 Ml,00006210001894,63.92,12
0001,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,59.94,9
0003,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,59.94,9
0005,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,59.94,9
0005,Comp Soft Drink Cola 1332 Ml,00005574255844,59.94,9
0007,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,59.94,9
0011,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,59.94,9
0013,Popshopp Pineapple 355 Ml,00018000901007,59.94,9
0014,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,59.94,9
0017,Comp Soft Drink Cola 1332 Ml,00005574255844,59.94,9
0019,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,59.94,9
0020,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,59.94,9
0026,Popshopp Pineapple 355 Ml,00018000901007,59.94,9
0013,1642 Sparkling Beverage Yuzu 750 Ml,00062805581931,59.88,18
0002,Stewart Soda Black Cherry 355 Ml,00009879401039,55.96,6
0002,Teja Soda Masala 250 Ml,00006033511384,55.96,6
0003,Big8 Soft Drink Pineapple 355 Ml,00006448010529,55.96,6
0003,Cocacola Cherry Coke 330 Ml,00544900001950,55.96,6
0004,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,55.96,6
0006,Teja Soda Masala 250 Ml,00006033511384,55.96,6
0011,Cocacola Diet Caff/Free Can 355 Ml,00006700001929,55.96,6
0014,Reeds Ginger Brew Extra 355 Ml,00003391901007,55.96,6
0020,Crush Soda Pineapple 2L 2000 Ml,00005600001347,55.96,6
0020,Cocacola Cherry Coke 330 Ml,00544900001950,55.96,6
0021,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,55.96,6
0021,Big8 Soft Drink Pineapple 355 Ml,00006448010529,55.96,6
0021,Grizzlypaw Ginger Beer 1420 Ml,00018244001198,55.96,6
0022,Cocacola Zero Sugar Move 300 Ml,00006700001017,55.96,6
0023,Cocacola Cherry Coke 330 Ml,00544900001950,55.96,6
0003,1642Toni Bev Sparkling Light 750 Ml,00062805581936,54.9,15
0008,Annex Ginger Beer 355 Ml,00062850433305,54.9,15
0020,Jarritos Grapefruit Soft Drink 370 Ml,00009047842007,54.9,15
0001,Fevertre Ginger Beer 200Ml 800 Ml,00089819501127,54.32,12
0004,Fevertre Ginger Beer 200Ml 800 Ml,00089819501127,54.32,12
0006,Fevertre Ginger Beer 200Ml 800 Ml,00089819501127,54.32,12
0005,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,53.94,9
0006,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,53.94,9
0007,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,53.94,9
0008,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,53.94,9
0013,Dads Root Beer 4 Ea,00083362701040,53.94,9
0013,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,53.94,9
0013,Fentimans Ginger Beer 800 Ml,00502939601222,53.94,9
0017,Dads Root Beer 4 Ea,00083362701040,53.94,9
0021,Dads Root Beer 4 Ea,00083362701040,53.94,9
0001,Pepsi Diet Pl 24X355Ml 355 Ml,00006900002124,51.96,6
0001,7Up Soft Drink Diet 1332 Ml,00006540001808,51.96,6
0002,Schweppe Ginger Ale 355 Ml,00001660001121,51.96,6
0003,Big8 Tonic Water 2000 Ml,00006448001142,51.96,6
0008,7Up Soft Drink Diet 1332 Ml,00006540001808,51.96,6
0008,Big8 Tonic Water 2000 Ml,00006448001142,51.96,6
0008,Candry Ginger Ale Cbry 355Ml 355 Ml,00006210001248,51.96,6
0010,Annex Root Beer 355 Ml,00062850433304,51.96,6
0010,Big8 Tonic Water 2000 Ml,00006448001142,51.96,6
0011,Sprite 250 Ml,00006700001921,51.96,6
0011,Big8 Tonic Water 2000 Ml,00006448001142,51.96,6
0013,7Up Soft Drink Diet 1332 Ml,00006540001808,51.96,6
0014,Annex Root Beer 355 Ml,00062850433304,51.96,6
0019,Pepsi Diet Pl 24X355Ml 355 Ml,00006900002124,51.96,6
0019,Annex Root Beer 355 Ml,00062850433304,51.96,6
0019,Big8 Tonic Water 2000 Ml,00006448001142,51.96,6
0021,Annex Root Beer 355 Ml,00062850433304,51.96,6
0022,Big8 Tonic Water 2000 Ml,00006448001142,51.96,6
0023,Candry Ginger Ale Cbry 355Ml 355 Ml,00006210001248,51.96,6
0024,Annex Root Beer 355 Ml,00062850433304,51.96,6
0026,Pepsi Diet Pl 24X355Ml 355 Ml,00006900002124,51.96,6
0026,Candry Ginger Ale Cbry 355Ml 355 Ml,00006210001248,51.96,6
0002,Cocacola Zero 4260 Ml,00006700011746,47.96,6
0007,Cocacola Zero 4260 Ml,00006700011746,47.96,6
0008,Pepsi Zero Sugar 1332 Ml,00006900015936,47.96,6
0013,Cocacola Zero 4260 Ml,00006700011746,47.96,6
0001,Cocacola Diet 2000 Ml,00006700001897,47.94,9
0002,Canaddry Gingerale Diet 4260 Ml,00006210001894,47.94,9
0003,Cocacola Diet 2000 Ml,00006700001897,47.94,9
0005,Brio Soft Drink Chinotto Btl 355 Ml,00005995721320,47.94,9
0007,Cocacola Diet 2000 Ml,00006700001897,47.94,9
0008,Canaddry Gingerale Diet 4260 Ml,00006210001894,47.94,9
0011,Brio Soft Drink Chinotto Btl 355 Ml,00005995721320,47.94,9
0014,Brio Soft Drink Chinotto Btl 355 Ml,00005995721320,47.94,9
0022,Canaddry Gingerale Diet 4260 Ml,00006210001894,47.94,9
0023,Cocacola Diet 2000 Ml,00006700001897,47.94,9
0026,Cocacola Diet 2000 Ml,00006700001897,47.94,9
0008,Cocacola Diet 4260 Ml,00006700011403,45.98,3
0011,Cocacola Diet 4260 Ml,00006700011403,45.98,3
0022,Cocacola Diet 4260 Ml,00006700011403,45.98,3
0003,Canaddry Ginger Ale Diet 1332 Ml,00006210002038,43.96,6
0007,Canaddry Ginger Ale Diet 1332 Ml,00006210002038,43.96,6
0013,Canaddry Ginger Ale Diet 1332 Ml,00006210002038,43.96,6
0004,1642Toni Bev Sparkling Light 750 Ml,00062805581936,43.92,12
0008,1642Toni Bev Sparkling Light 750 Ml,00062805581936,43.92,12
0013,1642Toni Bev Sparkling Light 750 Ml,00062805581936,43.92,12
0014,Sprkmouth Sprklng Wtr Grpfrt 355 Ml,00081827801346,43.92,12
0015,Jarritos Soft Drink Tamarind 370 Ml,00009047842002,43.92,12
0022,1642Toni Bev Sparkling Light 750 Ml,00062805581936,43.92,12
0023,1642Toni Bev Sparkling Light 750 Ml,00062805581936,43.92,12
0001,Popshopp Pineapple 355 Ml,00018000901007,39.96,6
0004,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,39.96,6
0007,Marble Pop Original 200 Ml,00007441078811,39.96,6
0008,Fevertre Tonic Water Light 800 Ml,00506010846023,39.96,6
0011,Fevertre Tonic Water Light 800 Ml,00506010846023,39.96,6
0013,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,39.96,6
0014,Fevertre Tonic Water Light 800 Ml,00506010846023,39.96,6
0015,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,39.96,6
0015,Comp Soft Drink Cola 1332 Ml,00005574255844,39.96,6
0017,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,39.96,6
0020,Marble Pop Original 200 Ml,00007441078811,39.96,6
0022,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,39.96,6
0023,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,39.96,6
0026,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,39.96,6
0026,Marble Pop Original 200 Ml,00007441078811,39.96,6
0027,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,39.96,6
0014,1642 Sparkling Beverage Yuzu 750 Ml,00062805581931,39.92,12
0020,1642 Sparkling Beverage Yuzu 750 Ml,00062805581931,39.92,12
0005,Pepsi Multipack 4260 Ml,00006900001984,35.98,3
0006,Pepsi Multipack 4260 Ml,00006900001984,35.98,3
0007,Pepsi Multipack 4260 Ml,00006900001984,35.98,3
0010,Pepsi Multipack 4260 Ml,00006900001984,35.98,3
0023,Pepsi Multipack 4260 Ml,00006900001984,35.98,3
0027,Pepsi Multipack 4260 Ml,00006900001984,35.98,3
0002,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,35.96,6
0003,Dads Root Beer 4 Ea,00083362701040,35.96,6
0003,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,35.96,6
0004,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,35.96,6
0006,Dads Root Beer 4 Ea,00083362701040,35.96,6
0006,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,35.96,6
0007,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,35.96,6
0008,Dads Root Beer 4 Ea,00083362701040,35.96,6
0010,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,35.96,6
0011,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,35.96,6
0019,Dads Root Beer 4 Ea,00083362701040,35.96,6
0019,Panache Prem Soda Ginger Beer 800 Ml,00062368213400,35.96,6
0019,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,35.96,6
0021,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,35.96,6
0022,Dads Root Beer 4 Ea,00083362701040,35.96,6
0022,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,35.96,6
0023,Dads Root Beer 4 Ea,00083362701040,35.96,6
0026,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,35.96,6
0024,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,33.98,3
0003,Jarritos Grapefruit Soft Drink 370 Ml,00009047842007,32.94,9
0003,Annex Ginger Beer 355 Ml,00062850433305,32.94,9
0008,Jarritos Soft Drink Tamarind 370 Ml,00009047842002,32.94,9
0010,1642Toni Bev Sparkling Light 750 Ml,00062805581936,32.94,9
0011,1642Toni Bev Sparkling Light 750 Ml,00062805581936,32.94,9
0017,Annex Ginger Beer 355 Ml,00062850433305,32.94,9
0020,1642Toni Bev Sparkling Light 750 Ml,00062805581936,32.94,9
0022,Sprkmouth Sprklng Wtr Grpfrt 355 Ml,00081827801346,32.94,9
0026,Annex Ginger Beer 355 Ml,00062850433305,32.94,9
0004,Cocacola Diet 2000 Ml,00006700001897,31.96,6
0004,Canaddry Gingerale Diet 4260 Ml,00006210001894,31.96,6
0007,Brio Soft Drink Chinotto Btl 355 Ml,00005995721320,31.96,6
0007,Canaddry Gingerale Diet 4260 Ml,00006210001894,31.96,6
0008,Cocacola Diet 2000 Ml,00006700001897,31.96,6
0017,Canaddry Gingerale Diet 4260 Ml,00006210001894,31.96,6
0019,Brio Soft Drink Chinotto Btl 355 Ml,00005995721320,31.96,6
0019,Canaddry Gingerale Diet 4260 Ml,00006210001894,31.96,6
0023,Brio Soft Drink Chinotto Btl 355 Ml,00005995721320,31.96,6
0024,Canaddry Gingerale Diet 4260 Ml,00006210001894,31.96,6
0027,Canaddry Gingerale Diet 4260 Ml,00006210001894,31.96,6
0003,1642 Sparkling Beverage Yuzu 750 Ml,00062805581931,29.94,9
0008,1642 Sparkling Beverage Yuzu 750 Ml,00062805581931,29.94,9
0010,1642 Sparkling Beverage Yuzu 750 Ml,00062805581931,29.94,9
0014,Chill Street Picnic Wild Blueb 330 Ml,00084055701009,29.94,9
0001,Crush Soda Pineapple 2L 2000 Ml,00005600001347,27.98,3
0001,Marco Soda Ginger Can 355 Ml,00062869376104,27.98,3
0002,Canaddry Gingerale Diet Blckb 355 Ml,00006210001192,27.98,3
0003,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,27.98,3
0004,Big8 Soft Drink Pineapple 355 Ml,00006448010529,27.98,3
0004,Cocacola Cherry Coke 330 Ml,00544900001950,27.98,3
0005,Reeds Ginger Brew Extra 355 Ml,00003391901007,27.98,3
0005,Cocacola Cherry Coke 330 Ml,00544900001950,27.98,3
0005,Teja Soda Masala 250 Ml,00006033511384,27.98,3
0006,Cocacola Zero Sugar Zero Caff 355 Ml,00006700002116,27.98,3
0006,Philips Soda Cola All Natural 355 Ml,00081827801902,27.98,3
0007,Philips Soda Cola All Natural 355 Ml,00081827801902,27.98,3
0007,Stewart Soda Black Cherry 355 Ml,00009879401039,27.98,3
0007,Canaddry Gingerale Diet Blckb 355 Ml,00006210001192,27.98,3
0007,Marco Soda Ginger Can 355 Ml,00062869376104,27.98,3
0008,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,27.98,3
0008,Cocacola Zero Sugar Move 300 Ml,00006700001017,27.98,3
0008,Marco Soda Ginger Can 355 Ml,00062869376104,27.98,3
0009,Marco Soda Ginger Can 355 Ml,00062869376104,27.98,3
0010,Crush Soda Pineapple 2L 2000 Ml,00005600001347,27.98,3
0010,Big8 Soft Drink Pineapple 355 Ml,00006448010529,27.98,3
0010,Philips Soda Cola All Natural 355 Ml,00081827801902,27.98,3
0011,Big8 Soft Drink Pineapple 355 Ml,00006448010529,27.98,3
0011,Cocacola Cherry Coke 330 Ml,00544900001950,27.98,3
0013,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,27.98,3
0013,Cocacola Diet Caff/Free Can 355 Ml,00006700001929,27.98,3
0013,Cocacola Zero Sugar Move 300 Ml,00006700001017,27.98,3
0013,Crush Soda Pineapple 2L 2000 Ml,00005600001347,27.98,3
0013,Big8 Soft Drink Pineapple 355 Ml,00006448010529,27.98,3
0013,Cocacola Cherry Coke 330 Ml,00544900001950,27.98,3
0015,Cocacola Zero Sugar Move 300 Ml,00006700001017,27.98,3
0015,Cocacola Cherry Coke 330 Ml,00544900001950,27.98,3
0015,Stewart Soda Black Cherry 355 Ml,00009879401039,27.98,3
0015,Grizzlypaw Ginger Beer 1420 Ml,00018244001198,27.98,3
0017,Cocacola Diet Caff/Free Can 355 Ml,00006700001929,27.98,3
0017,Cocacola Zero Sugar Move 300 Ml,00006700001017,27.98,3
0017,Big8 Soft Drink Pineapple 355 Ml,00006448010529,27.98,3
0017,Philips Soda Cola All Natural 355 Ml,00081827801902,27.98,3
0019,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,27.98,3
0019,Cocacola Zero Sugar Move 300 Ml,00006700001017,27.98,3
0019,Cocacola Cherry Coke 330 Ml,00544900001950,27.98,3
0019,Philips Soda Cola All Natural 355 Ml,00081827801902,27.98,3
0019,Canaddry Gingerale Diet Blckb 355 Ml,00006210001192,27.98,3
0019,Grizzlypaw Ginger Beer 1420 Ml,00018244001198,27.98,3
0020,Big8 Soft Drink Pineapple 355 Ml,00006448010529,27.98,3
0020,Teja Soda Masala 250 Ml,00006033511384,27.98,3
0021,Cocacola Diet Caff/Free Can 355 Ml,00006700001929,27.98,3
0021,Cocacola Cherry Coke 330 Ml,00544900001950,27.98,3
0021,Philips Soda Cola All Natural 355 Ml,00081827801902,27.98,3
0021,Stewart Soda Black Cherry 355 Ml,00009879401039,27.98,3
0021,Teja Soda Masala 250 Ml,00006033511384,27.98,3
0021,Canaddry Gingerale Diet Blckb 355 Ml,00006210001192,27.98,3
0022,Reeds Ginger Brew Extra 355 Ml,00003391901007,27.98,3
0022,Cocacola Cherry Coke 330 Ml,00544900001950,27.98,3
0022,Grizzlypaw Ginger Beer 1420 Ml,00018244001198,27.98,3
0023,Philips Soda Cola All Natural 355 Ml,00081827801902,27.98,3
0023,Teja Soda Masala 250 Ml,00006033511384,27.98,3
0023,Canaddry Gingerale Diet Blckb 355 Ml,00006210001192,27.98,3
0023,Marco Soda Ginger Can 355 Ml,00062869376104,27.98,3
0024,Big8 Soft Drink Pineapple 355 Ml,00006448010529,27.98,3
0025,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,27.98,3
0025,Cocacola Zero Sugar Move 300 Ml,00006700001017,27.98,3
0025,Stewart Soda Black Cherry 355 Ml,00009879401039,27.98,3
0026,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,27.98,3
0026,Big8 Soft Drink Pineapple 355 Ml,00006448010529,27.98,3
0026,Cocacola Cherry Coke 330 Ml,00544900001950,27.98,3
0026,Grizzlypaw Ginger Beer 1420 Ml,00018244001198,27.98,3
0027,Cocacola Cherry Coke 330 Ml,00544900001950,27.98,3
0013,Fevertre Ginger Beer 200Ml 800 Ml,00089819501127,27.16,6
